,STATE_NAME,PR_ALL,PR_YOUTH,MED_HH_INCOME,COUNTY_FULL,LAT,LNG
788,Indiana,10.0,14.5,62151.0,White County,40.7498,-86.8655
789,Indiana,7.3,9.5,64146.0,Whitley County,41.1394,-85.5051
790,Iowa,10.2,13.8,60847.0,Adair County,41.3307,-94.471
791,Iowa,10.6,15.3,54403.0,Adams County,41.029,-94.6992
792,Iowa,9.9,15.2,60717.0,Allamakee County,43.2843,-91.3781
793,Iowa,17.0,20.7,51222.0,Appanoose County,40.7432,-92.8686
794,Iowa,10.2,14.5,69484.0,Audubon County,41.6846,-94.9058
795,Iowa,8.4,8.9,78155.0,Benton County,42.0802,-92.0657
796,Iowa,13.5,13.5,60716.0,Black Hawk County,42.4701,-92.3088
797,Iowa,7.8,9.2,69888.0,Boone County,42.0365,-93.9316
798,Iowa,7.1,6.5,75395.0,Bremer County,42.7746,-92.3181
799,Iowa,9.8,13.2,64503.0,Buchanan County,42.4708,-91.8379
800,Iowa,10.8,12.7,60576.0,Buena Vista County,42.7355,-95.1511
801,Iowa,8.8,9.8,65284.0,Butler County,42.7316,-92.7902
802,Iowa,12.1,13.4,59643.0,Calhoun County,42.3852,-94.6404
803,Iowa,9.3,9.7,65598.0,Carroll County,42.0362,-94.8605
804,Iowa,14.4,19.1,55909.0,Cass County,41.3315,-94.9278
805,Iowa,7.3,8.2,75894.0,Cedar County,41.7723,-91.1324
806,Iowa,11.7,13.8,55465.0,Cerro Gordo County,43.0816,-93.2608
807,Iowa,10.2,11.9,64286.0,Cherokee County,42.7356,-95.6238
808,Iowa,8.5,8.7,67667.0,Chickasaw County,43.0601,-92.3177
809,Iowa,9.6,15.3,58483.0,Clarke County,41.029,-93.7852
810,Iowa,9.4,12.2,60162.0,Clay County,43.0826,-95.1509
811,Iowa,10.0,11.7,56076.0,Clayton County,42.8447,-91.3414
812,Iowa,11.5,15.5,60528.0,Clinton County,41.898,-90.532
813,Iowa,11.4,13.7,58874.0,Crawford County,42.0372,-95.382
814,Iowa,5.3,5.3,94467.0,Dallas County,41.6849,-94.0398
815,Iowa,10.1,14.5,75730.0,Davis County,40.7477,-92.4097
816,Iowa,16.5,22.7,48666.0,Decatur County,40.7377,-93.7863
817,Iowa,9.1,10.3,69767.0,Delaware County,42.4712,-91.3673
818,Iowa,13.2,18.5,53917.0,Des Moines County,40.9232,-91.1815
819,Iowa,7.5,8.7,67949.0,Dickinson County,43.378,-95.1508
820,Iowa,8.1,9.4,73968.0,Dubuque County,42.4688,-90.8825
821,Iowa,11.5,15.6,52000.0,Emmet County,43.3781,-94.6785
822,Iowa,11.8,14.7,56366.0,Fayette County,42.8626,-91.8443
823,Iowa,11.3,15.6,59638.0,Floyd County,43.0599,-92.789
824,Iowa,10.1,15.4,60269.0,Franklin County,42.7325,-93.2625
825,Iowa,10.5,14.4,68622.0,Fremont County,40.7456,-95.6047
826,Iowa,11.3,14.8,57737.0,Greene County,42.0363,-94.3968
827,Iowa,6.3,7.0,71652.0,Grundy County,42.4019,-92.7914
828,Iowa,9.8,11.4,66112.0,Guthrie County,41.6837,-94.5011
829,Iowa,8.3,11.4,64292.0,Hamilton County,42.3838,-93.7068
830,Iowa,8.7,10.6,61544.0,Hancock County,43.0819,-93.7343
831,Iowa,9.7,13.7,58126.0,Hardin County,42.3839,-93.2404
832,Iowa,10.4,13.4,67433.0,Harrison County,41.6829,-95.8168
833,Iowa,12.2,15.2,61112.0,Henry County,40.988,-91.5445
834,Iowa,9.9,13.1,58857.0,Howard County,43.3568,-92.3172
835,Iowa,10.0,12.0,69252.0,Humboldt County,42.7765,-94.2072
836,Iowa,10.7,10.9,58792.0,Ida County,42.3869,-95.5135
837,Iowa,7.7,7.7,66613.0,Iowa County,41.6863,-92.0655
838,Iowa,11.8,15.0,61307.0,Jackson County,42.1717,-90.5743
839,Iowa,9.3,10.6,65714.0,Jasper County,41.686,-93.0538
840,Iowa,13.5,17.9,52763.0,Jefferson County,41.0318,-91.9489
841,Iowa,14.7,10.4,68664.0,Johnson County,41.6715,-91.5881
842,Iowa,10.5,11.7,62810.0,Jones County,42.1212,-91.1315
843,Iowa,11.2,16.3,56843.0,Keokuk County,41.3365,-92.1786
844,Iowa,10.5,12.2,62571.0,Kossuth County,43.2041,-94.2067
845,Iowa,14.1,18.2,56001.0,Lee County,40.642,-91.4793
846,Iowa,9.7,10.8,70464.0,Linn County,42.079,-91.599
847,Iowa,11.1,14.6,64151.0,Louisa County,41.2185,-91.2596
848,Iowa,12.9,19.8,64796.0,Lucas County,41.0294,-93.3277
849,Iowa,6.9,7.2,70654.0,Lyon County,43.3805,-96.2102
850,Iowa,7.4,7.7,82730.0,Madison County,41.3307,-94.0156
851,Iowa,12.5,14.4,62776.0,Mahaska County,41.3352,-92.6409
852,Iowa,8.6,8.7,69307.0,Marion County,41.3344,-93.0994
853,Iowa,11.6,14.0,63541.0,Marshall County,42.0358,-92.9988
854,Iowa,8.5,9.5,76917.0,Mills County,41.0334,-95.6213
855,Iowa,8.8,13.0,61719.0,Mitchell County,43.3564,-92.789
856,Iowa,12.1,15.9,56394.0,Monona County,42.0516,-95.9599
857,Iowa,10.5,14.3,62014.0,Monroe County,41.0298,-92.869
858,Iowa,11.7,17.0,53399.0,Montgomery County,41.0302,-95.1563
859,Iowa,11.1,13.3,63519.0,Muscatine County,41.4839,-91.1127
860,Iowa,10.2,13.6,62959.0,O'Brien County,43.0838,-95.6249
861,Iowa,9.0,12.8,62624.0,Osceola County,43.3786,-95.6237
862,Iowa,16.2,19.7,55317.0,Page County,40.7391,-95.1502
863,Iowa,11.8,13.7,57866.0,Palo Alto County,43.0821,-94.6781
864,Iowa,7.2,8.4,74002.0,Plymouth County,42.7378,-96.2141
865,Iowa,10.1,15.3,59634.0,Pocahontas County,42.7342,-94.6787
866,Iowa,10.1,11.6,73276.0,Polk County,41.6854,-93.5734
867,Iowa,12.3,15.1,66144.0,Pottawattamie County,41.3366,-95.5423
868,Iowa,12.6,11.6,60542.0,Poweshiek County,41.6864,-92.5315
869,Iowa,13.3,19.4,52849.0,Ringgold County,40.7352,-94.244
870,Iowa,10.0,12.8,66007.0,Sac County,42.3862,-95.1054
871,Iowa,12.9,16.0,66443.0,Scott County,41.6371,-90.6232
872,Iowa,8.0,9.8,64534.0,Shelby County,41.6851,-95.3102
873,Iowa,6.6,5.8,84283.0,Sioux County,43.0826,-96.1779
874,Iowa,17.9,8.2,65137.0,Story County,42.0362,-93.465
875,Iowa,12.9,16.4,61660.0,Tama County,42.0798,-92.5326
876,Iowa,12.8,16.1,54458.0,Taylor County,40.7374,-94.6964
877,Iowa,12.8,16.1,55698.0,Union County,41.0277,-94.2424
878,Iowa,12.7,20.6,53210.0,Van Buren County,40.7532,-91.95
879,Iowa,15.5,18.3,55297.0,Wapello County,41.0306,-92.4095
880,Iowa,5.4,5.7,85704.0,Warren County,41.3343,-93.5615
881,Iowa,8.7,11.3,65761.0,Washington County,41.3356,-91.7179
882,Iowa,13.4,20.8,53282.0,Wayne County,40.7395,-93.3274
883,Iowa,14.8,16.6,55183.0,Webster County,42.4279,-94.1818
884,Iowa,10.5,14.3,59949.0,Winnebago County,43.3776,-93.7342
885,Iowa,8.7,8.2,70482.0,Winneshiek County,43.2907,-91.8437
886,Iowa,15.5,20.1,60110.0,Woodbury County,42.3897,-96.0448
887,Iowa,9.8,12.8,64965.0,Worth County,43.3774,-93.2609
888,Iowa,10.5,15.4,61072.0,Wright County,42.7331,-93.7352
889,Kansas,16.1,22.5,50794.0,Allen County,37.8857,-95.3014
890,Kansas,12.1,16.1,57068.0,Anderson County,38.2142,-95.2933
891,Kansas,14.7,17.1,57445.0,Atchison County,39.5318,-95.3135
892,Kansas,10.8,16.0,56344.0,Barber County,37.2289,-98.6848
893,Kansas,14.2,21.6,54236.0,Barton County,38.479,-98.7565
894,Kansas,15.2,22.3,51355.0,Bourbon County,37.8552,-94.8493
895,Kansas,14.0,19.2,52446.0,Brown County,39.8265,-95.5642
896,Kansas,9.6,11.0,71826.0,Butler County,37.7812,-96.839
897,Kansas,10.9,14.6,57415.0,Chase County,38.302,-96.594
898,Kansas,15.5,23.6,46986.0,Chautauqua County,37.15,-96.2454
899,Kansas,14.9,19.9,51353.0,Cherokee County,37.1693,-94.8463
900,Kansas,13.8,20.8,49281.0,Cheyenne County,39.7859,-101.7319
901,Kansas,11.4,18.5,58699.0,Clark County,37.2355,-99.8203
902,Kansas,9.7,12.9,59343.0,Clay County,39.3497,-97.1652
903,Kansas,13.3,16.6,50176.0,Cloud County,39.4803,-97.6492
904,Kansas,9.3,12.7,64991.0,Coffey County,38.2369,-95.7341
905,Kansas,10.0,14.2,51548.0,Comanche County,37.1913,-99.2718
906,Kansas,13.9,17.8,51699.0,Cowley County,37.2377,-96.8375
907,Kansas,21.3,22.8,47718.0,Crawford County,37.5073,-94.8518
908,Kansas,12.3,19.6,49062.0,Decatur County,39.7847,-100.4599
909,Kansas,9.9,13.0,60693.0,Dickinson County,38.8665,-97.1527
910,Kansas,12.7,14.9,59400.0,Doniphan County,39.7881,-95.1468
911,Kansas,15.9,10.6,59763.0,Douglas County,38.8847,-95.2926
912,Kansas,12.0,16.1,40896.0,Edwards County,37.8876,-99.3121
913,Kansas,16.2,25.7,45405.0,Elk County,37.4537,-96.2441
914,Kansas,12.5,11.1,58846.0,Ellis County,38.9147,-99.3173
915,Kansas,10.7,10.9,59368.0,Ellsworth County,38.6966,-98.2048
916,Kansas,12.5,13.5,62157.0,Finney County,38.0443,-100.737
917,Kansas,11.6,14.1,67105.0,Ford County,37.6917,-99.888
918,Kansas,10.3,12.3,64136.0,Franklin County,38.5645,-95.2859
919,Kansas,12.5,16.9,54104.0,Geary County,39.0024,-96.7525
920,Kansas,9.8,14.4,58442.0,Gove County,38.9161,-100.483
921,Kansas,12.4,16.6,49884.0,Graham County,39.3497,-99.8832
922,Kansas,11.2,15.3,64425.0,Grant County,37.5623,-101.308
923,Kansas,7.5,9.3,69219.0,Gray County,37.7382,-100.4379
924,Kansas,9.5,11.5,65448.0,Greeley County,38.4806,-101.806
925,Kansas,15.3,23.6,50157.0,Greenwood County,37.8778,-96.2326
926,Kansas,11.9,16.7,61066.0,Hamilton County,37.9991,-101.7912
927,Kansas,16.3,22.8,49103.0,Harper County,37.1916,-98.0755
928,Kansas,9.6,11.9,65989.0,Harvey County,38.0432,-97.4272
929,Kansas,9.5,13.6,66245.0,Haskell County,37.5622,-100.8712
930,Kansas,9.6,10.8,65042.0,Hodgeman County,38.0875,-99.8979
931,Kansas,9.3,12.8,54623.0,Jackson County,39.4168,-95.7937
932,Kansas,8.0,9.6,73702.0,Jefferson County,39.2358,-95.3834
933,Kansas,13.2,20.7,52362.0,Jewell County,39.7847,-98.2183
934,Kansas,5.9,5.3,93220.0,Johnson County,38.8838,-94.8223
935,Kansas,10.4,14.1,76518.0,Kearny County,38.0003,-101.3199
936,Kansas,11.7,16.4,58917.0,Kingman County,37.5589,-98.1363
937,Kansas,11.5,13.9,55600.0,Kiowa County,37.5582,-99.2861
938,Kansas,16.9,20.7,49185.0,Labette County,37.1913,-95.2976
939,Kansas,9.3,14.4,61506.0,Lane County,38.4813,-100.4664
940,Kansas,8.7,8.7,81325.0,Leavenworth County,39.1993,-95.038
941,Kansas,11.2,15.9,53199.0,Lincoln County,39.0453,-98.2077
942,Kansas,11.8,16.3,57104.0,Linn County,38.2123,-94.843
943,Kansas,8.9,13.4,61365.0,Logan County,38.9173,-101.1484
944,Kansas,13.8,13.8,51420.0,Lyon County,38.4562,-96.1526
945,Kansas,8.7,9.2,64853.0,McPherson County,38.3917,-97.648
946,Kansas,10.6,11.4,56983.0,Marion County,38.3589,-97.0969
947,Kansas,10.6,11.9,55737.0,Marshall County,39.7836,-96.5229
948,Kansas,9.7,13.1,68909.0,Meade County,37.2382,-100.3662
949,Kansas,7.2,8.7,77550.0,Miami County,38.5635,-94.8381
950,Kansas,10.3,13.2,59001.0,Mitchell County,39.3933,-98.2094
951,Kansas,15.9,21.9,49251.0,Montgomery County,37.1925,-95.7429
952,Kansas,10.8,14.3,53808.0,Morris County,38.6874,-96.6499
953,Kansas,11.3,16.0,57476.0,Morton County,37.1914,-101.7992
954,Kansas,8.4,9.7,68755.0,Nemaha County,39.7834,-96.0141
955,Kansas,15.0,20.8,51056.0,Neosho County,37.5585,-95.3068
956,Kansas,9.6,12.7,57269.0,Ness County,38.4794,-99.9162
957,Kansas,12.9,16.4,52131.0,Norton County,39.7844,-99.9035
958,Kansas,10.1,13.0,63166.0,Osage County,38.6523,-95.7269
959,Kansas,12.1,16.9,52866.0,Osborne County,39.3503,-98.7679
960,Kansas,10.7,13.5,58366.0,Ottawa County,39.1325,-97.6502
961,Kansas,14.9,16.7,54004.0,Pawnee County,38.1813,-99.2367
962,Kansas,12.0,13.6,54720.0,Phillips County,39.7846,-99.347
963,Kansas,8.0,8.9,78296.0,Pottawatomie County,39.379,-96.3424
964,Kansas,11.7,13.7,58506.0,Pratt County,37.6477,-98.7396
965,Kansas,11.5,14.7,49823.0,Rawlins County,39.7852,-101.0765
966,Kansas,13.1,15.5,52121.0,Reno County,37.953,-98.086
967,Kansas,11.2,13.1,50131.0,Republic County,39.8278,-97.6506
968,Kansas,12.9,17.2,58384.0,Rice County,38.3472,-98.201
969,Kansas,17.6,12.4,57144.0,Riley County,39.2966,-96.7352
970,Kansas,10.0,13.7,51957.0,Rooks County,39.3502,-99.325
971,Kansas,13.1,20.3,53110.0,Rush County,38.5231,-99.3092
972,Kansas,14.5,19.8,48071.0,Russell County,38.9148,-98.7624
973,Kansas,12.9,15.1,57643.0,Saline County,38.7838,-97.65
974,Kansas,7.2,9.5,66233.0,Scott County,38.4822,-100.9069
975,Kansas,13.3,16.6,60540.0,Sedgwick County,37.6848,-97.461
976,Kansas,13.7,16.1,61897.0,Seward County,37.1933,-100.8513
977,Kansas,14.6,16.4,56625.0,Shawnee County,39.0415,-95.7565
978,Kansas,11.1,13.1,58786.0,Sheridan County,39.3503,-100.4418
979,Kansas,13.5,17.9,54207.0,Sherman County,39.3514,-101.72
980,Kansas,12.1,14.8,49756.0,Smith County,39.7852,-98.7855
981,Kansas,12.4,18.6,52542.0,Stafford County,38.031,-98.7174
982,Kansas,10.9,13.0,65457.0,Stanton County,37.563,-101.7842
983,Kansas,9.9,14.2,64368.0,Stevens County,37.1923,-101.3121
984,Kansas,12.2,15.4,58342.0,Sumner County,37.2373,-97.4765
985,Kansas,8.7,10.9,61169.0,Thomas County,39.3509,-101.0556
986,Kansas,10.5,10.6,56619.0,Trego County,38.9143,-99.8728
987,Kansas,7.7,8.4,72031.0,Wabaunsee County,38.9533,-96.205
988,Kansas,12.4,19.1,59241.0,Wallace County,38.9167,-101.7636
989,Kansas,9.9,11.1,55590.0,Washington County,39.7842,-97.0875
990,Kansas,11.3,12.7,58549.0,Wichita County,38.4821,-101.3474
991,Kansas,17.1,21.7,46829.0,Wilson County,37.5593,-95.7434
992,Kansas,14.2,18.8,41706.0,Woodson County,37.8867,-95.7401
993,Kansas,16.9,22.3,54943.0,Wyandotte County,39.1146,-94.7646
994,Kentucky,24.2,35.1,42112.0,Adair County,37.1042,-85.2806
995,Kentucky,17.1,24.6,51485.0,Allen County,36.7513,-86.1904
996,Kentucky,9.0,12.8,67773.0,Anderson County,38.0039,-84.991
997,Kentucky,14.4,21.9,53491.0,Ballard County,37.0585,-88.9995
998,Kentucky,19.3,26.3,49245.0,Barren County,36.9656,-85.9337
999,Kentucky,20.6,30.7,43410.0,Bath County,38.145,-83.7427
1000,Kentucky,32.1,39.4,31033.0,Bell County,36.7306,-83.6741
1001,Kentucky,6.4,8.3,85284.0,Boone County,38.9699,-84.7278
1002,Kentucky,15.1,20.3,58304.0,Bourbon County,38.2067,-84.2171
1003,Kentucky,21.0,26.6,48979.0,Boyd County,38.3596,-82.6878
1004,Kentucky,15.5,20.9,52940.0,Boyle County,37.6244,-84.8668
1005,Kentucky,14.8,23.2,55347.0,Bracken County,38.6888,-84.0901
1006,Kentucky,31.0,42.6,33005.0,Breathitt County,37.5216,-83.3241
1007,Kentucky,16.9,23.9,50012.0,Breckinridge County,37.7734,-86.4293
1008,Kentucky,11.1,13.7,68630.0,Bullitt County,37.9701,-85.6958
1009,Kentucky,18.2,23.8,49288.0,Butler County,37.2073,-86.6816
1010,Kentucky,16.1,23.5,46240.0,Caldwell County,37.1454,-87.8679
1011,Kentucky,16.8,18.4,49263.0,Calloway County,36.621,-88.2723
1012,Kentucky,11.1,13.4,71245.0,Campbell County,38.9465,-84.3795
1013,Kentucky,15.6,25.4,56804.0,Carlisle County,36.8532,-88.971
1014,Kentucky,17.9,25.5,49814.0,Carroll County,38.6678,-85.1236
1015,Kentucky,25.6,29.6,43538.0,Carter County,38.3182,-83.0495
1016,Kentucky,20.7,32.1,38320.0,Casey County,37.3223,-84.9283
1017,Kentucky,16.7,22.7,48416.0,Christian County,36.8942,-87.4904
1018,Kentucky,11.6,17.9,60774.0,Clark County,37.9708,-84.1474
1019,Kentucky,35.9,45.3,30700.0,Clay County,37.1597,-83.7146
1020,Kentucky,22.6,33.5,36865.0,Clinton County,36.7274,-85.1362
1021,Kentucky,18.9,29.4,46263.0,Crittenden County,37.3527,-88.0972
1022,Kentucky,22.5,31.2,39511.0,Cumberland County,36.7866,-85.3885
1023,Kentucky,13.6,17.2,59304.0,Daviess County,37.7318,-87.0873
1024,Kentucky,18.4,22.9,47734.0,Edmonson County,37.2088,-86.2384
1025,Kentucky,26.6,32.4,34491.0,Elliott County,38.1179,-83.0976
1026,Kentucky,22.6,30.0,41843.0,Estill County,37.6924,-83.9643
1027,Kentucky,14.6,16.2,61269.0,Fayette County,38.0423,-84.4587
1028,Kentucky,17.4,24.1,50025.0,Fleming County,38.3701,-83.6967
1029,Kentucky,28.0,35.5,36253.0,Floyd County,37.5571,-82.7457
1030,Kentucky,13.3,18.1,60517.0,Franklin County,38.2392,-84.877
1031,Kentucky,23.4,37.2,35630.0,Fulton County,36.554,-89.1873
1032,Kentucky,14.7,22.8,57345.0,Gallatin County,38.7569,-84.8593
1033,Kentucky,14.4,20.7,54882.0,Garrard County,37.6396,-84.5377
1034,Kentucky,12.7,19.2,61078.0,Grant County,38.6488,-84.6246
1035,Kentucky,16.2,22.2,49668.0,Graves County,36.7231,-88.6512
1036,Kentucky,18.2,23.9,45695.0,Grayson County,37.4608,-86.3439
1037,Kentucky,19.5,27.5,42569.0,Green County,37.264,-85.5531
1038,Kentucky,14.6,18.5,54292.0,Greenup County,38.5457,-82.9223
1039,Kentucky,12.6,16.8,60897.0,Hancock County,37.8415,-86.7779
1040,Kentucky,11.7,15.6,61224.0,Hardin County,37.6979,-85.9634
1041,Kentucky,33.2,43.8,31116.0,Harlan County,36.8569,-83.218
1042,Kentucky,14.1,20.4,58535.0,Harrison County,38.4418,-84.3314
1043,Kentucky,20.4,28.8,50074.0,Hart County,37.2999,-85.8847
1044,Kentucky,12.4,17.7,56142.0,Henderson County,37.7958,-87.573
1045,Kentucky,14.0,19.5,56593.0,Henry County,38.4485,-85.1189
1046,Kentucky,18.6,28.4,49328.0,Hickman County,36.6781,-88.9762
1047,Kentucky,18.6,24.4,49883.0,Hopkins County,37.3088,-87.5408
1048,Kentucky,25.2,36.1,36997.0,Jackson County,37.4198,-84.0058
1049,Kentucky,14.5,19.2,60636.0,Jefferson County,38.1872,-85.6591
1050,Kentucky,13.8,18.1,61652.0,Jessamine County,37.8721,-84.5809
1051,Kentucky,24.2,29.5,41013.0,Johnson County,37.8466,-82.8315
1052,Kentucky,12.6,16.8,70693.0,Kenton County,38.9334,-84.5333
1053,Kentucky,32.0,39.0,34051.0,Knott County,37.354,-82.9541
1054,Kentucky,35.1,42.2,32646.0,Knox County,36.8906,-83.854
1055,Kentucky,15.5,20.8,54470.0,Larue County,37.5458,-85.6979
1056,Kentucky,19.5,26.7,48950.0,Laurel County,37.1107,-84.1178
1057,Kentucky,24.8,34.2,42750.0,Lawrence County,38.0679,-82.7348
1058,Kentucky,33.5,43.9,29143.0,Lee County,37.5948,-83.7162
1059,Kentucky,29.8,36.3,32682.0,Leslie County,37.0941,-83.3811
1060,Kentucky,29.1,37.3,34897.0,Letcher County,37.1212,-82.8553
1061,Kentucky,22.6,31.4,40508.0,Lewis County,38.5315,-83.3781
1062,Kentucky,19.3,24.4,44399.0,Lincoln County,37.4554,-84.6608
1063,Kentucky,14.4,22.3,48371.0,Livingston County,37.2096,-88.3537
1064,Kentucky,16.6,24.7,53519.0,Logan County,36.8597,-86.8789
1065,Kentucky,14.8,19.7,56445.0,Lyon County,37.0191,-88.0832
1066,Kentucky,17.4,24.6,60504.0,McCracken County,37.054,-88.7128
1067,Kentucky,33.5,40.3,32938.0,McCreary County,36.7371,-84.4842
1068,Kentucky,13.6,18.8,53102.0,McLean County,37.5292,-87.2636
1069,Kentucky,16.6,17.6,54498.0,Madison County,37.7202,-84.278
1070,Kentucky,33.2,47.0,34423.0,Magoffin County,37.7065,-83.0649
1071,Kentucky,15.8,21.2,51523.0,Marion County,37.5525,-85.2696
1072,Kentucky,13.7,19.0,57802.0,Marshall County,36.8835,-88.3294
1073,Kentucky,40.5,44.3,29387.0,Martin County,37.8016,-82.5132
1074,Kentucky,17.1,24.4,49924.0,Mason County,38.5952,-83.8242
1075,Kentucky,14.8,19.7,58839.0,Meade County,37.9697,-86.217
1076,Kentucky,27.8,42.0,38928.0,Menifee County,37.9414,-83.5989
1077,Kentucky,12.8,18.3,53336.0,Mercer County,37.811,-84.8745
1078,Kentucky,19.3,31.8,42755.0,Metcalfe County,36.9905,-85.6292
1079,Kentucky,22.0,32.1,41638.0,Monroe County,36.7122,-85.7165
1080,Kentucky,16.3,23.4,51831.0,Montgomery County,38.0335,-83.9131
1081,Kentucky,26.3,31.0,47131.0,Morgan County,37.9223,-83.2589
1082,Kentucky,20.9,29.2,45883.0,Muhlenberg County,37.2158,-87.142
1083,Kentucky,10.7,14.0,62036.0,Nelson County,37.8052,-85.466
1084,Kentucky,16.5,26.4,46547.0,Nicholas County,38.3356,-84.0153
1085,Kentucky,16.3,21.0,55432.0,Ohio County,37.4782,-86.8489
1086,Kentucky,4.9,4.6,109181.0,Oldham County,38.3994,-85.4483
1087,Kentucky,15.2,20.5,55321.0,Owen County,38.5197,-84.8281
1088,Kentucky,35.6,43.5,29365.0,Owsley County,37.4192,-83.6831
1089,Kentucky,14.8,20.8,56036.0,Pendleton County,38.6956,-84.3603
1090,Kentucky,29.9,37.5,36528.0,Perry County,37.2443,-83.2215
1091,Kentucky,30.1,39.6,38066.0,Pike County,37.4691,-82.3958
1092,Kentucky,22.8,32.0,40116.0,Powell County,37.8311,-83.8237
1093,Kentucky,19.1,25.4,45532.0,Pulaski County,37.1039,-84.5773
1094,Kentucky,18.5,26.6,51177.0,Robertson County,38.5188,-84.052
1095,Kentucky,21.3,29.1,43378.0,Rockcastle County,37.3651,-84.316
1096,Kentucky,20.9,25.5,52451.0,Rowan County,38.1963,-83.4211
1097,Kentucky,27.0,31.4,40454.0,Russell County,36.9911,-85.0587
1098,Kentucky,9.5,12.4,71961.0,Scott County,38.2915,-84.5839
1099,Kentucky,9.4,12.2,72524.0,Shelby County,38.2155,-85.1948
1100,Kentucky,13.6,20.8,58531.0,Simpson County,36.742,-86.5822
1101,Kentucky,7.4,9.1,91160.0,Spencer County,38.0325,-85.3278
1102,Kentucky,17.6,25.0,50258.0,Taylor County,37.3665,-85.3279
1103,Kentucky,18.9,27.8,51189.0,Todd County,36.8357,-87.1792
1104,Kentucky,17.2,27.9,52511.0,Trigg County,36.8064,-87.8733
1105,Kentucky,13.3,18.0,62902.0,Trimble County,38.613,-85.3375
1106,Kentucky,18.4,22.4,50862.0,Union County,37.6584,-87.9454
1107,Kentucky,14.8,20.4,59223.0,Warren County,36.9936,-86.4238
1108,Kentucky,12.8,17.8,64733.0,Washington County,37.7534,-85.1748
1109,Kentucky,23.9,34.0,38651.0,Wayne County,36.8013,-84.8286
1110,Kentucky,15.7,21.1,52575.0,Webster County,37.5184,-87.6832
1111,Kentucky,27.6,33.5,37530.0,Whitley County,36.7581,-84.1452
1112,Kentucky,29.0,42.6,34749.0,Wolfe County,37.7393,-83.4932
1113,Kentucky,8.6,11.9,76942.0,Woodford County,38.0424,-84.7436
1114,Louisiana,20.6,28.7,44648.0,Acadia Parish,30.2906,-92.412
1115,Louisiana,20.5,26.9,43192.0,Allen Parish,30.653,-92.828
1116,Louisiana,11.4,14.7,75498.0,Ascension Parish,30.2036,-90.9113
1117,Louisiana,19.0,27.2,42404.0,Assumption Parish,29.9024,-91.0608
1118,Louisiana,30.5,45.0,38567.0,Avoyelles Parish,31.0763,-92.0015
1119,Louisiana,15.9,20.4,59550.0,Beauregard Parish,30.6486,-93.3432
1120,Louisiana,26.0,38.5,38093.0,Bienville Parish,32.3473,-93.0561
1121,Louisiana,15.2,19.9,61225.0,Bossier Parish,32.6784,-93.6049
1122,Louisiana,23.6,33.6,44968.0,Caddo Parish,32.5806,-93.8823
1123,Louisiana,18.3,23.6,57667.0,Calcasieu Parish,30.2293,-93.3581
1124,Louisiana,22.7,31.7,39079.0,Caldwell Parish,32.0925,-92.1166
1125,Louisiana,14.0,18.1,62457.0,Cameron Parish,29.8754,-93.1937
1126,Louisiana,26.7,39.2,38006.0,Catahoula Parish,31.6662,-91.847
1127,Louisiana,29.8,36.7,36115.0,Claiborne Parish,32.8227,-92.9958
1128,Louisiana,33.7,55.7,36821.0,Concordia Parish,31.4459,-91.6401
1129,Louisiana,19.6,25.7,48007.0,De Soto Parish,32.0554,-93.7373
1130,Louisiana,19.2,26.9,51746.0,East Baton Rouge Parish,30.5383,-91.0956
1131,Louisiana,39.9,50.5,30288.0,East Carroll Parish,32.7325,-91.235
1132,Louisiana,20.1,23.4,51296.0,East Feliciana Parish,30.8451,-91.0455
1133,Louisiana,26.3,35.1,37707.0,Evangeline Parish,30.7289,-92.406
1134,Louisiana,24.0,36.6,38439.0,Franklin Parish,32.1333,-91.6738
1135,Louisiana,20.6,25.6,50979.0,Grant Parish,31.5997,-92.5595
1136,Louisiana,24.0,37.7,47391.0,Iberia Parish,29.8965,-91.7301
1137,Louisiana,22.5,27.8,47942.0,Iberville Parish,30.2586,-91.3495
1138,Louisiana,20.4,28.5,45481.0,Jackson Parish,32.302,-92.5578
1139,Louisiana,17.5,24.9,56080.0,Jefferson Parish,29.7872,-90.1274
1140,Louisiana,17.2,23.5,48709.0,Jefferson Davis Parish,30.2677,-92.8141
1141,Louisiana,17.7,26.3,59062.0,Lafayette Parish,30.2068,-92.0639
1142,Louisiana,15.7,20.8,58740.0,Lafourche Parish,29.5661,-90.4256
1143,Louisiana,19.4,23.8,47205.0,,,
1144,Louisiana,25.4,26.5,40384.0,Lincoln Parish,32.6016,-92.6649
1145,Louisiana,12.0,16.3,71605.0,Livingston Parish,30.4401,-90.7279
1146,Louisiana,35.3,48.1,33619.0,Madison Parish,32.3644,-91.2427
1147,Louisiana,30.9,42.9,36998.0,Morehouse Parish,32.8202,-91.8018
1148,Louisiana,22.3,27.6,43381.0,Natchitoches Parish,31.7234,-93.0962
1149,Louisiana,25.2,36.8,46188.0,Orleans Parish,30.0687,-89.9288
1150,Louisiana,25.5,31.1,47737.0,Ouachita Parish,32.4784,-92.1549
1151,Louisiana,14.5,19.4,68765.0,Plaquemines Parish,29.4406,-89.61
1152,Louisiana,18.8,27.3,51988.0,Pointe Coupee Parish,30.7095,-91.6008
1153,Louisiana,19.9,27.9,47316.0,Rapides Parish,31.1986,-92.5332
1154,Louisiana,23.6,35.1,40724.0,Red River Parish,32.0931,-93.3398
